Episode	Step	Move	Reward	Explorer_TRPO_PolicyLoss	Explorer_TRPO_PolicyEntropy	Explorer_TRPO_KL	Explorer_TRPO_Beta	Explorer_TRPO_ValFuncLoss	Explorer_TRPO_ExplainedVarNew	Explorer_TRPO_ExplainedVarOld	
23	28.32638888888889	0.8838194195181169	0.3241356051901767		-0.017990902	2.6740625	0.0014019706	5.0625	0.0029071079317700937	0.7968272948383737	0.670441343762556
24	22.11111111111111	0.8400013099834881	0.3490184768949064		-0.040634494	2.666566	0.004883047	5.0625	0.0020068171504588283	0.7884025156116541	0.5299434125143754
25	25.083333333333332	0.7679550866315865	0.3976345276987793		-0.037411895	2.6562347	0.004006817	5.0625	0.0014279352572823768	0.8884512847829704	0.8411066132329686
26	21.506944444444443	0.7660394490316405	0.3737467603900333		-0.015983215	2.6532402	0.0025634544	5.0625	0.0017776225176603612	0.8311628757982117	0.7994644304823055
27	22.88888888888889	0.7308497132062853	0.4100483060894209		-0.019640792	2.6559434	0.002267508	5.0625	0.0010679640041115618	0.8953287424163758	0.7999829144664229
28	20.069444444444443	0.7720961304762631	0.3754318528427732		-0.036798928	2.6609602	0.0045643286	5.0625	0.0014452451383229544	0.8460764352701393	0.7844374173402957
29	23.958333333333332	0.7659921200854485	0.3617347521323579		-0.055449177	2.6605392	0.0052284626	5.0625	0.001548833933810628	0.8708062668702947	0.650376286251825
30	21.506944444444443	0.8403846669981356	0.3294511230163978		-0.034171857	2.6632211	0.005477461	5.0625	0.003077650566547519	0.7203206694902338	0.5795374118020611
31	21.555555555555557	0.8334036413431711	0.36425182260258626		-0.04283565	2.673915	0.003562837	5.0625	0.0032098479838948675	0.7359315513415191	0.6194780625752354
32	23.541666666666668	0.7060741677593863	0.4369763382995849		-0.09707604	2.6836123	0.0103444075	7.59375	0.0019351947767598343	0.853297386004839	0.8188923895937683
33	19.506944444444443	0.7921558281044957	0.3915758539156103		-0.019247055	2.680776	0.0016246161	7.59375	0.0018201832623559024	0.8308258751636275	0.7246551661319438
34	18.84027777777778	0.806234429181536	0.3465749213509797		-0.027446924	2.6686952	0.0022429412	7.59375	0.001316354634506985	0.8482386589116687	0.7529599855886608
35	22.8125	0.7746204431966486	0.35748424416019237		-0.026660165	2.6693516	0.0025809186	7.59375	0.0018317896432417907	0.8560473662358463	0.8065101152573885
36	23.131944444444443	0.7228379466576379	0.3884470717903933		-0.025788113	2.6720393	0.0016642906	7.59375	0.0010418799198585787	0.8962876742865898	0.8118560415142376
37	23.38888888888889	0.7348499373641972	0.39504251745043306		-0.012936056	2.6757457	0.00086113747	5.0625	0.0009781319525476574	0.907957799029385	0.8708793831166697
38	22.25	0.8297117173798256	0.33941389824981294		-0.018967044	2.669744	0.0019347427	5.0625	0.002014281234425805	0.8226654875128002	0.7210294232959862
39	30.09722222222222	0.7134152620372111	0.39396722918035953		-0.02298646	2.6645398	0.003052127	5.0625	0.002188383397518692	0.8619749719588733	0.689670313938524
40	22.291666666666668	0.8288434277090622	0.3293870049868841		-0.020577889	2.6652126	0.0025080892	5.0625	0.0027840554505682473	0.756941528326023	0.627117356039347
41	21.42361111111111	0.8670926559233519	0.31984615015143736		-0.022709232	2.6611476	0.0030049307	5.0625	0.003993490266791209	0.7018041534420711	0.5522907114051506
42	22.82638888888889	0.8978126279383923	0.2914904147534772		-0.028258065	2.6656847	0.0029775489	5.0625	0.004499500100558564	0.7699663263864039	0.6181219156342582
43	30.270833333333332	0.8231325565295002	0.36932532447575045		-0.023420874	2.659185	0.0020001354	5.0625	0.002829456566243672	0.8309159894778871	0.4893444754931018
44	22.416666666666668	0.8670626211560362	0.34254664005870583		-0.019389816	2.6533887	0.001979015	5.0625	0.0032977737699953903	0.7678762691760289	0.5988755340567717
45	26.51388888888889	0.730453485296843	0.3587761425506633		-0.02800948	2.6569731	0.0027879179	5.0625	0.0020634998919011904	0.8454273932570879	0.784814985988604
46	25.125	0.680720505255134	0.3922882028464378		-0.023711976	2.651516	0.0040791365	5.0625	0.0016839283822552278	0.8621533955356092	0.8186361213500273
47	27.04861111111111	0.9370800127263471	0.2971812441368679		-0.024456691	2.644596	0.0034901618	5.0625	0.0035353054787339504	0.811673907730347	0.6809931032606178
48	27.84027777777778	0.7722967418885427	0.3991411826207969		-0.01786408	2.6404533	0.0017080123	5.0625	0.0028580640291759993	0.8405618401533356	0.7877254642485808
49	28.79861111111111	0.761746229162393	0.355361914434732		-0.010742521	2.6386771	0.0014104104	3.375	0.003255873063117391	0.8311439800523734	0.7669340244049896
50	25.76388888888889	0.7472526202316794	0.43044784573971295		-0.017771386	2.6396198	0.0026789783	3.375	0.0020707014570378124	0.8529151306001588	0.8023863204493036
51	31.625	0.927106702112883	0.2975133830166792		-0.0388625	2.6465466	0.00519729	3.375	0.004536507294357666	0.8265920176761279	0.6130103806172015
52	32.673611111111114	0.8959523019395509	0.27689091316884235		-0.0134083945	2.6464868	0.0019239509	3.375	0.006446743471073115	0.718393360922309	0.5617703141382793
53	24.57638888888889	0.7630595862207391	0.4072723351218639		-0.029335389	2.647571	0.005509953	3.375	0.003764573572011937	0.7674913094089234	0.6690721841397218
54	25.819444444444443	0.9015251852546599	0.34336360184515236		-0.038690947	2.6373913	0.0049029617	3.375	0.003554915677952296	0.7939505642903921	0.5099878490204488
55	23.145833333333332	0.8363594187429617	0.33771478582815706		-0.025030639	2.636779	0.0040425924	3.375	0.0056627513023256755	0.7159661057068862	0.49351023127411764
56	36.77777777777778	0.8775068396436896	0.31587334039244047		-0.020925086	2.626022	0.003945012	3.375	0.005164525542914282	0.7733958558949017	0.6494462757130819
57	29.42361111111111	0.8292958330907713	0.3546201200253912		-0.025873534	2.6182306	0.0052086567	3.375	0.003752282185283716	0.8205958413813739	0.7447098703851442
58	26.3125	0.8332095885193163	0.4024869024490454		-0.016663078	2.6135333	0.0027157192	3.375	0.006947711482258366	0.7232118892612153	0.5949048076389365
59	27.9375	0.8856265734381417	0.37816251956137803		-0.029291274	2.6173408	0.004850249	3.375	0.0031435891046993117	0.8401954898358153	0.7569593632370263
60	36.65972222222222	0.8420926235510061	0.36990617845525736		-0.013985859	2.6222363	0.0036679842	3.375	0.004392928198466448	0.831978625010602	0.734726470526144
61	28.28472222222222	0.8084918927497055	0.34868177889169844		-0.026702203	2.6172366	0.0042483467	3.375	0.004105916767763019	0.7419096044782125	0.4315193470152958
62	34.80555555555556	0.935086872167394	0.28258792455561604		-0.012356908	2.6126251	0.0021311522	3.375	0.008155337341896099	0.7188185113252785	0.6046820748406917
63	31.11111111111111	0.788834647023911	0.3812941098267853		-0.014696174	2.6119447	0.0019995198	3.375	0.0066894454984432776	0.7662031701362677	0.668022278573822
64	28.208333333333332	0.7947097330448902	0.34845540824502214		-0.010981312	2.609883	0.0022639474	3.375	0.003995119940992999	0.7726485464718856	0.6411740941161197
65	33.736111111111114	0.8339925689664582	0.4020501898433225		-0.0425815	2.6082935	0.006532813	5.0625	0.003585183230674338	0.8310064958558518	0.6128491574166866
66	31.40277777777778	0.8965219124791332	0.3744815969489183		-0.017932542	2.6002433	0.0019147098	5.0625	0.004350359225011129	0.8056650137406985	0.6429373693404992
67	30.069444444444443	0.8171136160047752	0.3792494361161997		-0.011529848	2.5900602	0.0013141419	3.375	0.004804424931580946	0.7966568568827296	0.7153967394840575
68	33.99305555555556	0.7494689401868981	0.38781454282338995		-0.018149115	2.5831666	0.0020575046	3.375	0.002864294779847866	0.8575974436664277	0.7073427693384418
69	38.90277777777778	0.8557064942680964	0.35801106412943784		-0.021996683	2.5715408	0.0030459734	3.375	0.006363732154103626	0.7666843836932763	0.6492886307966752
70	31.09722222222222	0.9047701403912662	0.30579982108157666		-0.018640019	2.5601401	0.0031477485	3.375	0.006121391759929138	0.7430436752680945	0.627671707300347
71	41.576388888888886	0.8880151485727243	0.34234343973335096		-0.0147444755	2.550214	0.002273479	3.375	0.0048471552184397295	0.7926594985031837	0.6371208944773852
72	37.208333333333336	0.8545148861528234	0.3309126898655324		-0.017901674	2.547563	0.0035062337	3.375	0.008522201878177383	0.7399822145248287	0.6226131293151431
73	33.486111111111114	0.8176409997175761	0.4156330877266802		-0.015967421	2.542812	0.0036385364	3.375	0.0031440350952364657	0.867702716508464	0.8247858200829443
74	45.798611111111114	0.9050541289066673	0.3182029118173907		-0.014726968	2.5306969	0.0018170325	3.375	0.00856032212842052	0.7662326447548279	0.6588026995969217
75	42.458333333333336	0.8162368101495815	0.34375248346723924		-0.017397676	2.5231357	0.0023625179	3.375	0.008182725535578061	0.7307699418106284	0.603925076120452
76	37.791666666666664	0.8616065556935815	0.3592838238261454		-0.013590793	2.521636	0.0016369949	3.375	0.008068886551607413	0.7305974780735138	0.6451139130899288
77	36.236111111111114	0.8784374355760725	0.3195185781241067		-0.023059715	2.5153098	0.0041436204	3.375	0.004770142414295409	0.8086531118563067	0.6414090203590859
78	31.51388888888889	0.9705957968511291	0.22677292205432112		-0.013970129	2.517332	0.0021494885	3.375	0.008829478367388897	0.727636540224151	0.6249084034981826
79	42.21527777777778	0.8070770932170037	0.38717756747777504		-0.01886483	2.5054584	0.003557041	3.375	0.003414320763621024	0.8691161835435082	0.73899434441191
80	39.041666666666664	0.8896567075029981	0.3169405136075028		-0.013624705	2.5012922	0.002141448	3.375	0.007636212524536477	0.7394635835691397	0.613063696921061
81	35.43055555555556	0.8931440676488793	0.33484193609387924		-0.009694049	2.4994707	0.0012309131	2.25	0.008166384592502423	0.7616466651621809	0.6587336567928046
82	41.0	0.9291877939450396	0.2946962584326869		-0.017962597	2.503138	0.0050290837	2.25	0.00734195373036082	0.7818166005791357	0.668716038654303
83	43.270833333333336	0.8478013245235207	0.37051778900048926		-0.025915135	2.506091	0.0066875704	3.375	0.005668826580394984	0.7863474141100193	0.6803148755366721
84	44.68055555555556	0.9087181854523069	0.3058330157442755		-0.014637422	2.5038462	0.0021483982	3.375	0.007043453689369535	0.7833065748614333	0.6350767809263207
85	43.798611111111114	0.8437074148417149	0.35568704447901756		-0.013987614	2.4978247	0.0021592327	3.375	0.005491686916468372	0.8029850804652472	0.7110196801871683
86	53.65277777777778	0.9250686199926351	0.2828955907766599		-0.01677439	2.4992008	0.0034542335	3.375	0.008303697741148228	0.7720602083776674	0.6400354713109151
87	46.791666666666664	0.8080839378874052	0.3531077617594404		-0.024178851	2.496506	0.0040868116	3.375	0.007459743396280999	0.7780087794387138	0.6407107825444518
88	40.38194444444444	0.8066531419279408	0.37488909250998875		-0.012923678	2.490115	0.0021942838	3.375	0.006602548253501393	0.8074114266641761	0.6885808041278181
89	46.4375	0.8453988509852581	0.35298636828561103		-0.011745916	2.4861116	0.0021611603	3.375	0.007779179507510267	0.7629652466377962	0.6485194810497381
90	32.80555555555556	0.862063816464855	0.3902238022527949		-0.025020113	2.4778864	0.004817567	3.375	0.008922101057769983	0.7345753947976124	0.588028307633351
91	53.201388888888886	0.8021545076761499	0.36285716642825955		-0.007611265	2.4688876	0.0015960042	3.375	0.0076484778752671225	0.7817041364201596	0.6558485784079674
92	43.02777777777778	0.8585227199801695	0.36362993428772167		-0.012692377	2.4674826	0.0021748554	3.375	0.008879452322316721	0.7801306313032099	0.706631334970015
93	50.55555555555556	0.7991974586340488	0.38875676141990845		-0.012084974	2.4713097	0.0027678348	3.375	0.0068678950827524565	0.797051034809778	0.7501725245601761
94	49.53472222222222	0.8362925251585273	0.3656180217911811		-0.008185161	2.465629	0.0014917606	2.25	0.010235529952316502	0.75023729226475	0.6920403729282125
95	50.291666666666664	0.8249341859999474	0.37673276076829587		-0.009049553	2.4650304	0.0018841584	2.25	0.009566473896827755	0.7702205180374315	0.7134499396504775
96	47.8125	0.8500342174249148	0.3547175443410282		-0.008844998	2.4605803	0.0017925397	2.25	0.008579350330318447	0.767524043995737	0.7115391015862571
97	42.69444444444444	0.8477893101173931	0.35863459597539343		-0.028883677	2.4534855	0.0063807275	3.375	0.007789277860380839	0.7821776504300629	0.7053197849253774
98	48.59722222222222	0.9079520003017243	0.33942972727223464		-0.0058507053	2.4521997	0.0011699294	2.25	0.0105258502731138	0.7454709474205173	0.6710961245350493
99	52.076388888888886	0.9540019767250205	0.3462971585690625		-0.012011742	2.4434137	0.0022852619	2.25	0.007046718996519892	0.8040454698026392	0.7522049946568694
100	60.673611111111114	0.9395924752576355	0.3219041850969654		-0.007159553	2.4367476	0.0014942796	1.5	0.00929187087090934	0.7974500580384525	0.7356686340832217
101	51.076388888888886	0.8619221068417794	0.3456530321714105		-0.016292654	2.4354765	0.0038994867	1.5	0.007978527457639478	0.7889764548842462	0.7326205074265089
102	57.138888888888886	0.8219150487143553	0.3578418651344506		-0.0144670345	2.4259017	0.005089273	1.5	0.01026034520693012	0.750710754455014	0.6935245666488877
103	58.21527777777778	0.9069059381973423	0.32803093006825274		-0.008828334	2.42169	0.003037428	1.5	0.009056564863714136	0.7931842315594462	0.6835785879583551
104	54.74305555555556	0.8378096131715945	0.3592615915410449		-0.009206513	2.4196787	0.002436843	1.5	0.011425517433804653	0.7771551372843558	0.7289206724695013
105	63.625	0.9793785564411461	0.2904956361554977		-0.006921136	2.41795	0.002015823	1.5	0.01078775356441757	0.7744899915796961	0.7010279142176996
106	56.71527777777778	0.8625279470987499	0.3492394747874722		-0.01072136	2.4177685	0.0029917907	1.5	0.007975059509822385	0.803493788872939	0.7585880290557097
107	59.22222222222222	0.9134660596976788	0.36203802568654586		-0.015106092	2.4157562	0.0055763987	1.5	0.009424251086164114	0.7827875962740771	0.7266067339734041
108	74.14583333333333	0.9163765379978648	0.31964779811850175		-0.0060179187	2.4114664	0.002358016	1.5	0.01160201458991256	0.7550255563898478	0.6715946627317166
109	64.78472222222223	0.9445774038109244	0.29231095129404683		-0.020956162	2.406435	0.0046181343	1.5	0.01209872337004117	0.7620855222868776	0.6915153343312043
110	58.71527777777778	0.8636495682414794	0.35693875111041434		-0.01165451	2.398242	0.0054511162	1.5	0.010286358129343568	0.7710815188817647	0.7253096264027874
111	68.43055555555556	0.9150637314894957	0.3792193297088262		-0.009797682	2.393796	0.0035269335	1.5	0.010746609674443611	0.7739388359279049	0.7180788687101551
112	40.68055555555556	0.8873469455188159	0.3858702154932566		-0.0130452085	2.3797395	0.0055290447	1.5	0.010538326341049384	0.7688984205534198	0.7213842244158929
113	60.75694444444444	0.9362785419598746	0.31062774317785813		-0.010069244	2.36927	0.0035796142	1.5	0.012137832449312422	0.7582625165075629	0.6477513471411971
114	74.72222222222223	0.9170937967954634	0.33256146454183827		-0.017162273	2.3595674	0.0073323757	2.25	0.011295747556994267	0.7556544245723333	0.6809198264562979
115	56.5625	0.8668245100971023	0.356118857524356		-0.004562129	2.3514538	0.0013845443	1.5	0.010385878745733584	0.7783093266090662	0.7379530851554787
116	62.763888888888886	0.9337497696161154	0.3204119850448441		-0.009320088	2.345437	0.00234065	1.5	0.011617718375245775	0.7590539084367816	0.6990008214176984
117	76.61805555555556	0.8855543145157981	0.31883916676227825		-0.0063411044	2.3416252	0.0017726725	1.5	0.01449053283374411	0.7184416126526342	0.6391947091681494
118	69.11805555555556	0.948081156901634	0.3314225594642398		-0.04908776	2.3424213	0.01213321	2.25	0.011221466966287928	0.748916956682969	0.7165425914182499
119	62.986111111111114	0.9826686982752962	0.3109019487762271		-0.0042994837	2.3403945	0.0025397185	2.25	0.013150508318923101	0.7569344252514053	0.6798107389177392
120	73.95138888888889	0.9424570075292183	0.34126595458688347		-0.0044332915	2.336782	0.0010826873	1.5	0.01539227232787325	0.7231637829765523	0.6728546042031842
121	72.54861111111111	0.918669144398586	0.3598141219804281		-0.0074221296	2.3349643	0.0026705503	1.5	0.015178876974464425	0.7389035497842772	0.6667053716667357
122	87.94444444444444	0.9042246052047545	0.3446952823665004		-0.0048003932	2.328404	0.001657049	1.5	0.014312829610137417	0.7425421801526064	0.7048434440420372
123	72.29166666666667	0.9705135002990861	0.35048088894316093		-0.008518489	2.321643	0.002444973	1.5	0.016199819094167373	0.7180908658162982	0.6542489957746729
124	82.43055555555556	0.9302740170849373	0.35152903499658716		-0.0037515545	2.3135912	0.0010873165	1.0	0.014158202829185614	0.7481294904331888	0.7216575059269774
125	56.611111111111114	0.9538065999558641	0.34001178593962234		-0.011727044	2.3044758	0.004986586	1.0	0.017322741827168992	0.7190715013775033	0.6578858574320706
126	63.40972222222222	0.8791454611245332	0.40634111195588307		-0.009316173	2.3020988	0.004987099	1.0	0.014291111696398129	0.7538350108858868	0.7048800172817455
127	87.11111111111111	0.9500128966124167	0.30067061895171066		-0.010836582	2.2939925	0.0056166286	1.0	0.016265372039493967	0.727173058965483	0.6536793018358394
128	65.26388888888889	0.8600905543653723	0.35315231587817536		-0.009640365	2.290475	0.0056076804	1.0	0.016960901189891454	0.7075775298311158	0.6624959377531915
129	65.0625	0.8995865809946388	0.3486667829166794		-0.0069439923	2.289841	0.002585658	1.0	0.013203960826644524	0.7565082093592903	0.7014888376717171
130	70.46527777777777	0.9555596407965218	0.33553610571245307		-0.0077900738	2.2865205	0.0041315053	1.0	0.014680306917873564	0.7480528900781046	0.7019224873564043
131	75.13194444444444	0.8685527564026032	0.3212477076114985		-0.006906206	2.2779617	0.0031612068	1.0	0.013441790724168155	0.7477989487364252	0.6928774954187416
132	81.61805555555556	0.9030639311283998	0.3499232339207842		-0.0052020266	2.2753534	0.0029263445	1.0	0.014983014343000998	0.7485352606193756	0.7102448579013416
133	60.625	0.9446351577066765	0.3663604890237767		-0.009289695	2.2734044	0.005149089	1.0	0.017852130933223367	0.7586173281795361	0.6825218910181009
134	90.5625	0.9212910860027939	0.3262013336402095		-0.004898183	2.2697215	0.0028157616	1.0	0.01670111597192305	0.7364059707778982	0.6800274809127321
135	81.27083333333333	0.8957785568442791	0.3344116855709434		-0.005912819	2.2655194	0.0030306643	1.0	0.018903707829892313	0.7227379023164018	0.6654599232382246
136	88.59027777777777	0.8867385344569628	0.34956733361237285		-0.0066766534	2.2623925	0.0036944624	1.0	0.018463148449408717	0.7248134997007596	0.6778975663444629
137	72.95138888888889	0.9118180116119434	0.3417459602750079		-0.0071871765	2.258771	0.0034181613	1.0	0.017004607438193903	0.7445702812284241	0.6906321802965368
138	85.39583333333333	0.9309605610594155	0.3391421313410282		-0.0059552034	2.2550993	0.0031333726	1.0	0.01936537218454251	0.7073128052647677	0.6370932457401257
139	82.47222222222223	0.889479470456733	0.35804940915754496		-0.00758553	2.247986	0.003386197	1.0	0.018619571627698027	0.7190490532125132	0.6871215190037877
140	73.13888888888889	0.8833116913998917	0.3625893342536783		-0.009597786	2.2383425	0.005495271	1.0	0.016459956642493296	0.7669515924978134	0.7092779607511244
141	90.73611111111111	0.9395549251896088	0.3377454051268808		-0.0056167627	2.2266877	0.0029077635	1.0	0.01745907261339595	0.7271489474362676	0.6885237002024495
142	75.40972222222223	0.9532146981740919	0.33579386687718016		-0.017851945	2.210404	0.0058389218	1.0	0.018144041967520008	0.7163371013684687	0.674949809888634
143	105.56944444444444	0.9332420214119329	0.36661648644714717		-0.004654348	2.1986766	0.0033337648	1.0	0.02063733432128792	0.6984886497142169	0.6665041259071258
144	77.09027777777777	0.8966656321426024	0.362775538860203		-0.008554505	2.1951313	0.0036243026	1.0	0.020503739005505398	0.7043143246599617	0.6435475857486319
145	94.86805555555556	0.8928358668478642	0.36264769549372483		-0.006787385	2.1876454	0.0041289125	1.0	0.019959675520798137	0.713909270676956	0.6669686352936188
146	95.38194444444444	0.9254586828275804	0.33468774821157216		-0.006794221	2.180922	0.0037437147	1.0	0.018091045517364072	0.7384511867178614	0.6668973047143407
147	77.16666666666667	0.910966125231905	0.341651892903946		-0.00480791	2.17281	0.0023041156	1.0	0.02065096281268652	0.7252189542389572	0.6784776836451829
148	97.77083333333333	0.8695462202449495	0.3734719625804018		-0.0058789453	2.1708717	0.0029578782	1.0	0.019770873146453826	0.744161661568558	0.6904466699764751
149	79.09027777777777	0.8491509360335958	0.3850496074822422		-0.006745901	2.1689048	0.0033615448	1.0	0.018592088202548613	0.7371205448128527	0.684009242740939
150	93.96527777777777	0.942207039109879	0.36138398375278535		-0.0046087205	2.160975	0.00268228	1.0	0.023467075413707083	0.7278618354830163	0.6775197331568888
151	122.58333333333333	0.8803269229858409	0.4062419334531695		-0.0040698703	2.1519327	0.00240941	1.0	0.02316364426251156	0.7234907880222476	0.6817500244546401
152	111.72222222222223	0.8600105320001016	0.3477714285274096		-0.0044017397	2.147364	0.00229929	1.0	0.020157364004215188	0.7346836393866272	0.7098160070943953
153	64.46527777777777	0.9709133302259585	0.33302293124065535		-0.009910626	2.1444445	0.0052223084	1.0	0.024380724038466264	0.7012215647124601	0.6383376756432118
154	104.875	0.9185499988492533	0.35470194964924706		-0.0062333196	2.141612	0.0041975547	1.0	0.02469192750108473	0.7175326871191929	0.6512588768942519
155	107.99305555555556	0.8680624629014946	0.36565013965277554		-0.0058279624	2.1380289	0.003174933	1.0	0.021188937732249207	0.7342820038821538	0.6812480976706455
156	97.70138888888889	0.8731046475447309	0.36612052142525836		-0.0073545543	2.1300566	0.005567704	1.0	0.018390059647767704	0.7545095503714216	0.6994676541362503
157	105.90972222222223	0.8799146955305006	0.35571956980787234		-0.0046371943	2.123331	0.0025657057	1.0	0.024172313976517222	0.7141226817168612	0.6744942874025797
158	79.82638888888889	0.885760857273468	0.34486335558394177		-0.0101927165	2.1171799	0.0057186373	1.0	0.019315097837357107	0.7680349032523506	0.7061901449387904
159	112.70833333333333	0.8347746747237301	0.3849718527556877		-0.0045947116	2.1113622	0.0028963813	1.0	0.02203185646061534	0.7373290435075297	0.6972651150086773
160	112.4375	0.88382358441979	0.383016826585185		-0.004301747	2.1042483	0.0021404196	1.0	0.02232060583470251	0.7295926720912047	0.6927345224034697
161	113.77777777777777	0.8346995894097982	0.3595936212416635		-0.0049641114	2.0979576	0.002706064	1.0	0.016838693974499924	0.7987483097277	0.7629891265619484
162	139.79166666666666	0.823854796958191	0.3896576046171697		-0.0054327548	2.0874515	0.0028412065	1.0	0.02010525064813843	0.7571952778029147	0.7153123606915351
163	119.46527777777777	0.8378260268765922	0.375586892078011		-0.0040561315	2.0805373	0.0020568182	1.0	0.02058999378094599	0.7568049200393545	0.7147489157843615
164	109.66666666666667	0.8696897420591336	0.3817351344430166		-0.0049776006	2.080514	0.0025212225	1.0	0.019542670578153336	0.7660052411987092	0.7190732361569432
165	130.43055555555554	0.8152330474624742	0.3646560110147121		-0.0041313036	2.078402	0.0020846827	1.0	0.019421594854045127	0.7540795337138871	0.7264936807715443
166	108.49305555555556	0.8323439733586315	0.4062230815955837		-0.00466956	2.0733137	0.0020747168	1.0	0.021145059782955673	0.7644325696559711	0.7385391423106549
167	112.38194444444444	0.825523446233836	0.3336610522758201		-0.0040875394	2.0674407	0.0022038613	1.0	0.019563333235348965	0.7590019459296645	0.7109214699056441
168	111.61111111111111	0.8367304253013235	0.38413351502445564		-0.0055833403	2.054605	0.0028628947	1.0	0.022313573846923368	0.7578419674607054	0.708067064540177
169	125.88888888888889	0.8159224427234046	0.3868980176638361		-0.005455353	2.0450053	0.004488911	1.0	0.01790164552120658	0.758926528355947	0.7105544167839074
170	143.6875	0.7958061845209391	0.3751894984984101		-0.004302982	2.0449994	0.0029391134	1.0	0.017010534103276426	0.7891462649966637	0.7586763865447237
171	143.48611111111111	0.7763549851395725	0.3921403588018586		-0.0041151755	2.0435295	0.0021078887	1.0	0.018608044904284613	0.7908224887191083	0.7508079499730914
172	139.66666666666666	0.7635461360697783	0.4383397259788759		-0.0040704417	2.036152	0.0022737305	1.0	0.0208934290439391	0.7614752277981165	0.744363674573466
173	121.92361111111111	0.8364553670530435	0.39722401088495957		-0.004928426	2.020726	0.0021366873	1.0	0.021279332035360022	0.7701192940468187	0.7404911681382038
174	128.31944444444446	0.7953981117124432	0.4001321417951413		-0.0059876265	2.0116348	0.003149024	1.0	0.023600063042610715	0.7270809726960523	0.6839440016140214
175	156.33333333333334	0.7527913482228512	0.3871429534609722		-0.004528188	1.999398	0.0021609871	1.0	0.018276661464914374	0.7741452991424841	0.7334546396854681
