Episode	Step	Move	Reward	Explorer_TRPO_PolicyLoss	Explorer_TRPO_PolicyEntropy	Explorer_TRPO_KL	Explorer_TRPO_Beta	Explorer_TRPO_ValFuncLoss	Explorer_TRPO_ExplainedVarNew	Explorer_TRPO_ExplainedVarOld	
78	51.770833333333336	0.8044257798025212	0.39561190227917026		-0.025262177	2.6345863	0.0040459232	3.375	0.0041057343374687316	0.8618451571348487	0.7781649982772987
79	50.145833333333336	0.8524638586032575	0.3276580344850169		-0.015336449	2.6422975	0.0023590047	3.375	0.00479501508789024	0.8488250504550892	0.7078393337516173
80	48.604166666666664	0.7966366219785566	0.35646257842540646		-0.015756002	2.643443	0.0024708763	3.375	0.004709330078570657	0.8465193937332838	0.759754314094336
81	50.604166666666664	0.985127897600287	0.2818381538537984		-0.028111432	2.6395707	0.003838901	3.375	0.0055297860849779865	0.8176137992531027	0.6358435851150934
82	51.458333333333336	0.8041602035625456	0.3698018161986967		-0.024127128	2.646646	0.0031994653	3.375	0.00573686293890269	0.8293355406969548	0.7092231722935518
83	52.18055555555556	0.8610359227995122	0.3909878971756195		-0.013901871	2.644024	0.002253124	3.375	0.006364333608236389	0.8327060393533497	0.6983841531061113
84	43.9375	0.8200479774706408	0.4141165089635868		-0.016758036	2.64053	0.0026075048	3.375	0.0034374945347627668	0.8803935056398189	0.8086183766486836
85	48.013888888888886	0.8379653197651528	0.3663622607650303		-0.025717929	2.6380725	0.0042576427	3.375	0.00757474096596113	0.7867185704645645	0.6461619620027597
86	49.145833333333336	0.9429280640286062	0.3142153919192367		-0.011805606	2.6386213	0.0017188232	3.375	0.006549986678917345	0.8190584921967514	0.7397502120309114
87	49.77777777777778	0.9208035850329297	0.3389364976874784		-0.015348718	2.6361055	0.0024793926	3.375	0.005024890039160983	0.8227578987257199	0.7298615239220054
88	51.38194444444444	0.9164139527357692	0.3296069659226834		-0.016822373	2.6329374	0.002581561	3.375	0.005515797364798042	0.8383164141680557	0.7676676859858285
89	49.736111111111114	0.9675881796784132	0.34361969316176977		-0.017223764	2.6333172	0.0028666002	3.375	0.0051383513293116545	0.8299633695809643	0.7538792768365299
90	56.78472222222222	0.8826062711475063	0.34375230093318376		-0.013670133	2.6360073	0.0020826096	3.375	0.006392910497813621	0.8112204090762235	0.7128518028623474
91	56.076388888888886	0.9824549039578668	0.25622126005492674		-0.016101114	2.6356852	0.00273037	3.375	0.006964591816061548	0.7887633537972917	0.6259883646962339
92	54.68055555555556	0.9138349988755539	0.3347389486146437		-0.017320251	2.6339731	0.0030094318	3.375	0.006864113635670795	0.7967943299170068	0.687126797684166
93	56.03472222222222	0.88667981664513	0.34947912768694905		-0.020112084	2.6273098	0.0028963746	3.375	0.006177181308337619	0.8248883430830046	0.7436363563982125
94	55.00694444444444	0.9255171780408032	0.33838944102230106		-0.017767929	2.624989	0.0029201163	3.375	0.0068210191841496255	0.7970552184862929	0.7256553493322737
95	51.65277777777778	0.8233264121099287	0.3821587545111162		-0.013425846	2.624771	0.0019525687	3.375	0.006194640537538889	0.810945530118375	0.7477449045983044
96	48.548611111111114	0.8498670164266346	0.38273145124792873		-0.01387237	2.6109004	0.0019809685	3.375	0.004611034377455308	0.8452690542746962	0.7637097682450841
97	54.958333333333336	0.8216916128624407	0.33389728365748617		-0.014337808	2.5949197	0.0020763145	3.375	0.0072171018331141906	0.7945506541707591	0.6983586797928987
98	54.96527777777778	0.8711527516584352	0.34613170979150865		-0.01168718	2.586509	0.0017367955	3.375	0.004899566229098831	0.8521374797724334	0.7517930333387988
99	57.520833333333336	0.8885466822813579	0.33010430805690805		-0.010100665	2.5842628	0.0015863157	3.375	0.008251958307518509	0.8003761638224434	0.7243278372547564
100	55.173611111111114	0.9175332134479215	0.3494108577374748		-0.010246031	2.5814152	0.001599815	3.375	0.006569958607308247	0.8231807318176146	0.7194392856517391
101	61.18055555555556	0.8864086143907008	0.3266978844059139		-0.013056614	2.5788665	0.002739194	3.375	0.007212266947511908	0.8292546061529974	0.7562604586398134
102	56.076388888888886	0.8384540392354954	0.38327544225687393		-0.020398166	2.5777307	0.0037122061	3.375	0.006488116222493373	0.8325755682769274	0.7380481716773912
103	61.80555555555556	0.8750837262733095	0.3414937094995969		-0.0080602	2.5721848	0.0012741726	2.25	0.008222892529043187	0.7855391140323994	0.7275979701404671
104	55.53472222222222	0.9301976583591995	0.34589801701554634		-0.010436182	2.567938	0.0021061557	2.25	0.009482152627781721	0.7639507568192121	0.7075270643753626
105	59.25694444444444	0.791709493655296	0.3808808223910711		-0.015147131	2.5632732	0.003929941	2.25	0.006655773268966213	0.8250735011269053	0.7525841400416485
106	55.59027777777778	0.8458910879186915	0.39068003267858425		-0.025957093	2.558946	0.0057588066	2.25	0.005977586181694595	0.8474814540940211	0.7495442568615187
107	61.986111111111114	0.8145867713333987	0.37231166637157403		-0.016789358	2.5551393	0.0035773038	2.25	0.01068146730500088	0.7831403497691625	0.6712118931703243
108	66.86111111111111	0.8416460875396741	0.34250212275860836		-0.022221563	2.5466566	0.0036277284	2.25	0.010238342855888401	0.7805257346210793	0.7083193450343371
109	57.083333333333336	0.8181825596485743	0.3999591846458482		-0.01306597	2.5482354	0.0033020247	2.25	0.007510003975982773	0.8186806149678739	0.7604833404050864
110	59.6875	0.822223670401448	0.3733438311591351		-0.015343933	2.5473104	0.0031310904	2.25	0.008642584341860122	0.7857416674025302	0.7008115596115035
111	66.6875	0.923897831729908	0.3502239066735438		-0.013404048	2.5438695	0.003559747	2.25	0.010247361728859847	0.8010730114298923	0.7292791478788432
112	66.86805555555556	0.8224633312626476	0.34574288016267585		-0.009023939	2.5434391	0.0018526787	2.25	0.010682399607268045	0.7573985099861769	0.6984209475166516
113	65.79861111111111	0.9304151967508497	0.3354003970880752		-0.01242898	2.5449893	0.0025449381	2.25	0.008769357799064993	0.8003915455218444	0.7285393089572563
114	63.458333333333336	0.9151835519633155	0.3381041760917999		-0.014220301	2.5392475	0.0031835174	2.25	0.010120178289317789	0.7788376271806233	0.707597648200431
115	73.40972222222223	0.9116772426157821	0.3119608674090754		-0.010639121	2.5331197	0.002944339	2.25	0.012539153827637577	0.7482160839255088	0.6772546224710545
116	76.72222222222223	0.887196825148247	0.33374249574318016		-0.0065489756	2.5302658	0.0015023827	2.25	0.01009927970907459	0.7925536260599509	0.7441212073074546
117	66.71527777777777	0.9069699370484263	0.3354422722003838		-0.018034108	2.5256264	0.0032635825	2.25	0.009422829787449648	0.785114429272146	0.6966503499029741
118	76.32638888888889	0.8073915458037649	0.3802821582357002		-0.009310719	2.5207567	0.0022382815	2.25	0.01249527136612091	0.7659341422038967	0.7059996595792424
119	71.38194444444444	0.8714139842396624	0.35178600448147185		-0.012770012	2.5125995	0.0025594982	2.25	0.011287370720338539	0.7805770685406178	0.7221016382471643
120	78.85416666666667	0.8946519126176743	0.3386021823412576		-0.007835488	2.4997916	0.0023166414	2.25	0.011650811188771416	0.7778146074973564	0.7236890021098266
121	74.88888888888889	0.8906350964038717	0.3861086311178023		-0.008107335	2.4851503	0.0019117482	2.25	0.01156219600718238	0.7907140801871437	0.755046839597062
122	77.10416666666667	0.8205099159291456	0.34250821825170663		-0.006184693	2.4756072	0.0017377087	2.25	0.010631212682041825	0.779470825262943	0.7233750592960894
123	75.88194444444444	0.8452899106533328	0.3454704770842328		-0.01080831	2.4703631	0.0026150492	2.25	0.009550203535684015	0.7928338937098288	0.7510715917328741
124	81.11805555555556	0.8590215534888667	0.3688406873212935		-0.0063251117	2.4667065	0.0013416844	1.5	0.009230495396193222	0.8208261773445588	0.7823615267533193
125	74.36111111111111	0.9176514990419123	0.33179920431604687		-0.015015025	2.457909	0.00563718	1.5	0.011403414776286506	0.7759056775035815	0.7213418078126439
126	84.32638888888889	0.8612394434374034	0.3345592965539026		-0.0053724465	2.4529588	0.0023667442	1.5	0.012065642935791697	0.7809023437895453	0.7419497339258148
127	82.14583333333333	0.8209862923836326	0.37433508890196365		-0.012600219	2.4441228	0.005083397	1.5	0.012466164613906299	0.7643547866353759	0.7112047178176393
128	82.47916666666667	0.8269967123717594	0.38865509578961005		-0.014334934	2.437597	0.0052091265	1.5	0.009922382825212588	0.8204725944876765	0.7791420359379547
129	89.33333333333333	0.8792427981774227	0.3697908784493101		-0.0062131723	2.4259582	0.0025549214	1.5	0.01101119787902919	0.7994877072477768	0.7613720055418993
130	85.60416666666667	0.8188317777827574	0.3719677207697159		-0.008739261	2.4140096	0.0028727038	1.5	0.012531388391996233	0.771794599862043	0.7336116423410708
131	91.29166666666667	0.8540621352034706	0.36114400174575273		-0.007902467	2.4036064	0.0028557472	1.5	0.01337581101224976	0.7682280074550296	0.7275890657775694
132	85.79166666666667	0.8267227334573329	0.34860319475448637		-0.00916856	2.39288	0.003036501	1.5	0.013467339964854282	0.761339649997458	0.7252652054489913
133	95.17361111111111	0.8278424796054584	0.367076703670503		-0.005850806	2.3873415	0.0014486957	1.0	0.0117897489007687	0.8150590541686757	0.7684607839870339
134	89.59722222222223	0.7838835299502505	0.4141849820265049		-0.01121043	2.3781984	0.0048431586	1.0	0.011203191852384796	0.8057797584315596	0.7728229904804174
135	85.25	0.855888952889901	0.37245813518708887		-0.010563609	2.3715432	0.0067569953	1.5	0.014981074453075319	0.7576187149452254	0.7084463262431305
136	96.34027777777777	0.8149433194626611	0.36611951947019006		-0.006989253	2.3648717	0.002472057	1.5	0.012804224124151498	0.7971265484084329	0.7676869118045162
137	105.24305555555556	0.7791324425734214	0.3555385278510878		-0.00393417	2.359775	0.0015215831	1.5	0.013229797384751203	0.7891037842359615	0.757245074494057
138	110.43055555555556	0.7973917934689889	0.3569371567512525		-0.004427756	2.3511288	0.0014744834	1.0	0.016200017116283636	0.7613909486564314	0.7046963207471582
139	100.23611111111111	0.7882986496570663	0.38587604708327505		-0.007562508	2.3478284	0.0047066407	1.0	0.013941364248393973	0.7795637819600303	0.7308221676158628
140	104.5	0.7515596196975114	0.39942408875387		-0.008723415	2.3414931	0.005313493	1.0	0.01328790623073594	0.7955000285061289	0.7575418063805562
141	105.38888888888889	0.7512961898319185	0.36987891460156985		-0.0072651156	2.331174	0.0041587004	1.0	0.012513521540101226	0.8074584839730077	0.7815177114053198
142	92.63888888888889	0.7971862384745014	0.3689389174217259		-0.012491068	2.322687	0.008307572	1.5	0.013756709296645176	0.778996581923301	0.7334706543734031
143	112.41666666666667	0.8226401159370588	0.35653287669791867		-0.0061659976	2.3198884	0.00234121	1.5	0.01787165180225994	0.7477183053965332	0.7032423351627624
144	112.50694444444444	0.7957647978488431	0.3803271064340433		-0.0053490065	2.3150194	0.0019566983	1.5	0.014426752975308694	0.79075017605078	0.7418937607652454
145	111.06944444444444	0.7436393527580945	0.40556897371502426		-0.0044582346	2.309001	0.0018662402	1.5	0.014829361657927222	0.7923040767462888	0.7611797265962474
146	119.43055555555556	0.7863553492445167	0.36122421985636494		-0.005074708	2.3026018	0.0021257973	1.5	0.016897713518982106	0.7665585248489769	0.7276415620292557
147	109.28472222222223	0.7615383255865258	0.41119719150788203		-0.004922127	2.2967093	0.002231525	1.5	0.017392974824815936	0.757011811097348	0.7243184641447336
148	113.47916666666667	0.7553859449161224	0.3663908589238699		-0.005975966	2.2904105	0.0018982841	1.5	0.016636080638826056	0.7634407472228733	0.7129379125892352
149	124.81944444444444	0.7894952872210109	0.31494863045917176		-0.0046709087	2.2877975	0.0018497873	1.5	0.015846489467502806	0.7663092024148523	0.7163577781210202
150	132.19444444444446	0.7531101089028864	0.37555517657352333		-0.007569163	2.2851586	0.002760452	1.5	0.017245024833254522	0.768011595537418	0.7304894289318671
151	131.21527777777777	0.7107835763852296	0.3753320636733926		-0.0038529902	2.279652	0.0017454309	1.5	0.01720044221615907	0.761764483204563	0.7282629806521721
152	122.77083333333333	0.7258371135112587	0.38714959370651264		-0.0035574946	2.2709358	0.0012792316	1.0	0.016203946092851248	0.7687386871746682	0.7412835125455323
153	120.26388888888889	0.7325322961869367	0.4190217031506044		-0.005806535	2.2639122	0.0026511583	1.0	0.015889152067775743	0.7796162252074095	0.7416971763671922
154	130.57638888888889	0.6907291843568184	0.4149339998406185		-0.0047572777	2.2583852	0.0020825122	1.0	0.016431463635416015	0.7600671183484594	0.7439185195464542
155	133.00694444444446	0.731484971704279	0.3979939747821182		-0.0042345934	2.25037	0.002984641	1.0	0.015822702387310913	0.7761533525808096	0.7463842177185775
156	125.35416666666667	0.74429718327362	0.39414627988894674		-0.005907364	2.2381425	0.0035645321	1.0	0.017514241577120802	0.7647780680288907	0.7262808426869907
157	136.58333333333334	0.7292479351621258	0.3918297592905385		-0.0060902503	2.2289588	0.0038730814	1.0	0.017014160978575586	0.7551115162546367	0.7264919414279858
158	145.40277777777777	0.7084419573567569	0.41988252284014843		-0.004538651	2.2249327	0.002668023	1.0	0.01622256370747602	0.7747394898616009	0.7455720449141822
159	133.56944444444446	0.724293978138145	0.38665508823862693		-0.0066201407	2.2182746	0.003875304	1.0	0.017080573429465996	0.765137819996005	0.7378379064515319
160	148.33333333333334	0.6801011342064309	0.4009675141877287		-0.004858055	2.2103696	0.0034821685	1.0	0.016570611760322203	0.7758347764390041	0.7501888102345713
161	143.48611111111111	0.6779408731960614	0.4200870378525339		-0.0039293314	2.2049205	0.0021838178	1.0	0.015031886337653731	0.7867577743662613	0.7323263545895218
162	167.06944444444446	0.6513861186816877	0.3822292964021561		-0.0029921057	2.196505	0.001999686	1.0	0.013539679563053126	0.813083190290562	0.7877092734587285
163	147.91666666666666	0.6638785392427887	0.4190169312528101		-0.0037015988	2.1907654	0.002291747	1.0	0.01648595541973817	0.7756943877339706	0.7629648812409248
164	151.04166666666666	0.6842516537873775	0.45018313615155836		-0.0047077965	2.187566	0.0027607658	1.0	0.01507474496815804	0.8088654123782204	0.7818340394117413
165	162.95138888888889	0.6852870605189237	0.4015154146799396		-0.0031465818	2.1836689	0.0016451551	1.0	0.014475823210347512	0.7976307409574256	0.7733364957517844
166	152.69444444444446	0.636884891460375	0.4073771334529748		-0.0033590645	2.1791608	0.0019230777	1.0	0.014242065804713863	0.7951943753620418	0.7724594657940309
167	152.72916666666666	0.6387183933426331	0.3947216764911867		-0.005438587	2.173648	0.0027839583	1.0	0.014911303114767871	0.7841699718980416	0.7512274973952079
168	165.84722222222223	0.6617648487947306	0.4140521423421965		-0.004325273	2.1647985	0.0029622372	1.0	0.013012102502530763	0.8104190343859213	0.7942795042710734
169	161.5625	0.6379951295494429	0.3835120963382794		-0.0041834973	2.156625	0.0028177116	1.0	0.012949520341381504	0.8081463363055066	0.7807694786566179
170	170.97916666666666	0.6660596249054946	0.42907686309618026		-0.00354304	2.1504679	0.0020834876	1.0	0.012230795063441047	0.826637156821107	0.8067255171116694
171	179.51388888888889	0.6705603151657739	0.39395301783134307		-0.0044866493	2.1463614	0.0030020126	1.0	0.011350772209860775	0.8404466099237867	0.8244422661464851
172	167.0625	0.6546441984390918	0.41729520286422944		-0.003937346	2.1427116	0.0018564102	1.0	0.014233450717715054	0.8094688667941914	0.7821233431399162
173	165.39583333333334	0.6198299539740318	0.3924496073888288		-0.0047189044	2.13656	0.002994992	1.0	0.012152529559433764	0.8162513610688424	0.7898143443483965
174	164.5	0.6643993434400822	0.4218412905516548		-0.00379743	2.1268635	0.0026890608	1.0	0.015907419295805376	0.7933013029355088	0.7783331502899165
